dex_id,version_id,dex_entry
94,10,It is said to emerge from darkness to steal the lives of those who become lost in mountains.
94,11,"On the night of a full moon, if shadows move on their own and laugh, it must be GENGAR’s doing."
94,12,"It hides in shadows. It is said that if GENGAR is hiding, it cools the area by nearly 10 degrees F."
94,13,"Lurking in the shadowy corners of rooms, it awaits chances to steal its prey’s life force."
94,14,The leer that floats in darkness belongs to a GENGAR delighting in casting curses on people.
94,15,"It steals heat from its surroundings. If you feel a sudden chill, it is certain that a GENGAR appeared."
94,16,"To steal the life of its target, it slips into the prey’s shadow and silently waits for an opportunity."
94,17,The leer that floats in darkness belongs to a Gengar delighting in casting curses on people.
94,23,"It hides in shadows. It is said that if Gengar is hiding, it cools the area by nearly 10 degrees Fahrenheit."
94,24,"Hiding in people’s shadows at night, it absorbs their heat. The chill it causes makes the victims shake."
94,25,"Sometimes, on a dark night, your shadow thrown by a streetlight will suddenly and startlingly overtake you. It is actually a Gengar running past you, pretending to be your shadow."
94,27,"Should you feel yourself attacked by a sudden chill, it is evidence of an approaching Gengar. There is no escaping it. Give up."
94,28,"It apparently wishes for a traveling companion. Since it was once human itself, it tries to create one by taking the lives of other humans."
94,29,You can hear tales told all over the world about how Gengar will pay a visit to children who are naughty.
94,30,Even your home isn’t safe. Gengar will lurk in whatever dark corner of a room it can find and wait for its chance to catch its prey.
94,31,A Gengar is close by if you feel a sudden chill. It may be trying to lay a curse on you.
94,33,"On the night of a full moon, if shadows move on their own and laugh, it must be Gengar’s doing."
95,1,"As it grows, the stone portions of its body hardento become similar to a diamond, but colored black."
95,3,Burrows at high speed in search of food. Thetunnels it leaves are used as homes by DIGLETTs.
95,4,It twists and squirms through the ground. Thethunderous roar of its tunneling echoes a long way.
95,5,"It rapidly bores through the ground at 50 mph bysquirming and twisting its mas­ sive, rugged body."
95,6,"As it digs through the ground, it absorbs many hardobjects. This is what makes its body so solid."
95,7,"ONIX has a magnet in its brain. It acts as a compass so that this POKéMON does not lose direction while it is tunneling.As it grows older, its body becomes increasingly rounder and smoother."
95,9,"There is a magnet in its brain that prevents an ONIX from losing direction while tunneling. As it grows older, its body becomes steadily rounder and smoother."
95,10,It usually lives underground. It searches for food while boring its way through the ground at 50 miles per hour.
95,11,"As it grows, the stone portions of its body harden to become similar to black-colored diamonds."
95,12,"When it travels underground, it causes rumbling and tremors. It can move at 50 mph."
95,13,It squirms through the ground using its long and rugged body. It always eats while burrowing.
95,14,It burrows through the ground at a speed of 50 mph while feeding on large boulders. 
95,15,It twists and squirms through the ground. The thunderous roar of its tunneling echoes a long way.
95,16,"It rapidly bores through the ground at 50 mph by squirming and twisting its massive, rugged body."
95,17,It burrows through the ground at a speed of 50 mph while feeding on large boulders.
95,21,"Opening its large mouth, it ingests massive amounts of soil and creates long tunnels."
95,23,Burrows at high speed in search of food. The tunnels it leaves are used as homes by Diglett.
95,25,"Onix has a magnet in its brain. It acts as a compass so that this Pokémon does not lose direction while it is tunneling. As it grows older, its body becomes increasingly rounder and smoother."
95,33,"As it digs through the ground, it absorbs many hard objects. This is what makes its body so solid."
96,1,Puts enemies to sleep then eats their dreams.Occasionally gets sick from eating bad dreams.
96,3,"If you sleep by it all the time, it will sometimesshow you dreams it has eaten in the past."
96,4,"If you think that you had a good dream, but youcan't remember it, a DROWZEE has probably eaten it."
96,5,It remembers every dream it eats. It rarely eats thedreams of adults because children's are much tastier.
96,6,"When it twitches its nose, it can tell where someoneis sleeping and what that person is dreaming about."
96,7,"If your nose becomes itchy while you are sleeping, it’s a sure sign that one of these POKéMON is standing aboveyour pillow and trying to eat your dream through your nostrils."
96,9,"If your nose becomes itchy while you are sleeping, it’s a sure sign that a DROWZEE is standing above your pillow and trying to eat your dream through your nostrils."
96,10,"A descendent of the legendary animal baku, which is said to eat dreams. It is skilled at hypnotism."
96,11,"Puts enemies to sleep, then eats their dreams. Occasionally gets sick from eating only bad dreams."
96,12,It can tell what people are dreaming by sniffing with its big nose. It loves fun dreams.
96,15,"If you think that you had a good dream but you can’t remember it, a DROWZEE has probably eaten it."
96,16,It remembers every dream it eats. It rarely eats the dreams of adults because children’s are much tastier.
96,24,"If you think that you had a good dream but you can’t remember it, a Drowzee has probably eaten it."
96,25,"If your nose becomes itchy while you are sleeping, it’s a sure sign that one of these Pokémon is standing above your pillow and trying to eat your dream through your nostrils."
96,27,"A Pokémon that nourishes itself by eating dreams, it is thought to share common ancestry with Munna and Musharna."
96,28,"It finds really fun dreams tasty. When it makes friends with people, it may show them the most delicious dreams it’s ever eaten."
96,29,"It can be spotted near recreational facilities, intending to eat the pleasant dreams of children who enjoyed themselves there that day."
96,30,"It puts its prey to sleep and devours their dreams. It seems that bad dreams taste sour, so Drowzee doesn’t particularly like eating them."
96,31,"If you sleep by it all the time, it will sometimes show you dreams it had eaten in the past."
97,1,"When it locks eyes with an enemy, it will use a mix ofPSI moves such as HYPNOSIS and CONFUSION."
97,3,Avoid eye contact if you come across one. It will tryto put you to sleep by using its pendulum.
97,4,"When it is very hungry, it puts humans it meets tosleep, then it feasts on their dreams."
97,5,"Always holding a pendulum that it rocks at a steadyrhythm, it causes drowsiness in any­ one nearby."
97,6,"The longer it swings its pendulum, thelonger the effects of its hypnosis last."
97,7,"HYPNO holds a pendulum in its hand. The arcing movement and glitter of the pendulum lull the foe into a deep stateof hypnosis. While this POKéMON searches for prey, it polishes the pendulum."
97,9,"The arcing movement and glitter of the pendulum in a HYPNO’s hand lull the foe into deep hypnosis. While searching for prey, it polishes the pendulum."
